x, t, v, 20 , 20
0,0,1
0,0.25,0.968912
0,0.5,0.877583
0,0.75,0.731689
0,1,0.540302
0,1.25,0.315322
0,1.5,0.0707372
0,1.75,-0.178246
0,2,-0.416147
0,2.25,-0.628174
0,2.5,-0.801144
0,2.75,-0.924302
0,3,-0.989992
0,3.25,-0.99413
0,3.5,-0.936457
0,3.75,-0.820559
0,4,-0.653644
0,4.25,-0.446087
0,4.5,-0.210796
0,4.75,0.0376022
0,5,0.283662
0.05,0,0.9975
0.05,0.25,0.966629
0.05,0.5,0.886421
0.05,0.75,0.716989
0.05,1,0.49295
0.05,1.25,0.265034
0.05,1.5,0.0603862
0.05,1.75,-0.131255
0.05,2,-0.335748
0.05,2.25,-0.558134
0.05,2.5,-0.765894
0.05,2.75,-0.908031
0.05,3,-0.953076
0.05,3.25,-0.911639
0.05,3.5,-0.823141
0.05,3.75,-0.719129
0.05,4,-0.596916
0.05,4.25,-0.427568
0.05,4.5,-0.190543
0.05,4.75,0.0974412
0.05,5,0.386511
0.1,0,0.99
0.1,0.25,0.962928
0.1,0.5,0.893516
0.1,0.75,0.700062
0.1,1,0.442899
0.1,1.25,0.211607
0.1,1.5,0.0464028
0.1,1.75,-0.0885734
0.1,2,-0.260601
0.1,2.25,-0.494558
0.1,2.5,-0.738574
0.1,2.75,-0.901452
0.1,3,-0.928083
0.1,3.25,-0.844033
0.1,3.5,-0.72867
0.1,3.75,-0.641743
0.1,4,-0.570911
0.1,4.25,-0.448291
0.1,4.5,-0.220452
0.1,4.75,0.0930086
0.1,5,0.40681
0.15,0,0.9775
0.15,0.25,0.957886
0.15,0.5,0.898979
0.15,0.75,0.680956
0.15,1,0.390205
0.15,1.25,0.155213
0.15,1.5,0.0291153
0.15,1.75,-0.0497637
0.15,2,-0.190245
0.15,2.25,-0.43699
0.15,2.5,-0.718648
0.15,2.75,-0.903814
0.15,3,-0.913938
0.15,3.25,-0.789881
0.15,3.5,-0.65128
0.15,3.75,-0.586265
0.15,4,-0.572962
0.15,4.25,-0.50478
0.15,4.5,-0.295932
0.15,4.75,0.0302912
0.15,5,0.352225
0.2,0,0.96
0.2,0.25,0.952295
0.2,0.5,0.903831
0.2,0.75,0.660887
0.2,1,0.336426
0.2,1.25,0.0979468
0.2,1.5,0.0113258
0.2,1.75,-0.0112135
0.2,2,-0.120143
0.2,2.25,-0.379735
0.2,2.5,-0.69886
0.2,2.75,-0.905734
0.2,3,-0.898479
0.2,3.25,-0.733523
0.2,3.5,-0.570931
0.2,3.75,-0.527092
0.2,4,-0.570266
0.2,4.25,-0.554869
0.2,4.5,-0.362713
0.2,4.75,-0.0209347
0.2,5,0.31233
0.25,0,0.9375
0.25,0.25,0.946823
0.25,0.5,0.908916
0.25,0.75,0.640844
0.25,1,0.282826
0.25,1.25,0.0415343
0.25,1.5,-0.00464134
0.25,1.75,0.030076
0.25,2,-0.0465457
0.25,2.25,-0.318116
0.25,2.5,-0.673254
0.25,2.75,-0.899499
0.25,3,-0.871687
0.25,3.25,-0.662048
0.25,3.5,-0.471116
0.25,3.75,-0.44316
0.25,4,-0.53585
0.25,4.25,-0.563873
0.25,4.5,-0.376132
0.25,4.75,-0.00322678
0.25,5,0.360862
0.3,0,0.91
0.3,0.25,0.941316
0.3,0.5,0.914011
0.3,0.75,0.620442
0.3,1,0.228907
0.3,1.25,-0.0145639
0.3,1.5,-0.0193683
0.3,1.75,0.0733704
0.3,2,0.0295004
0.3,2.25,-0.253607
0.3,2.5,-0.643776
0.3,2.75,-0.887541
0.3,3,-0.836575
0.3,3.25,-0.579275
0.3,3.5,-0.356814
0.3,3.75,-0.34099
0.3,4,-0.478161
0.3,4.25,-0.54259
0.3,4.5,-0.349925
0.3,4.75,0.06587
0.3,5,0.475269
0.35,0,0.8775
0.35,0.25,0.935015
0.35,0.5,0.918093
0.35,0.75,0.598271
0.35,1,0.17286
0.35,1.25,-0.0725699
0.35,1.5,-0.0355978
0.35,1.75,0.11516
0.35,2,0.103385
0.35,2.25,-0.192263
0.35,2.5,-0.618252
0.35,2.75,-0.879839
0.35,3,-0.805839
0.35,3.25,-0.501466
0.35,3.5,-0.248976
0.35,3.75,-0.247619
0.35,4,-0.431984
0.35,4.25,-0.535633
0.35,4.5,-0.341246
0.35,4.75,0.113058
0.35,5,0.561411
0.4,0,0.84
0.4,0.25,0.92744
0.4,0.5,0.920491
0.4,0.75,0.573369
0.4,1,0.113446
0.4,1.25,-0.133969
0.4,1.5,-0.0551264
0.4,1.75,0.15315
0.4,2,0.172053
0.4,2.25,-0.13814
0.4,2.5,-0.601938
0.4,2.75,-0.883072
0.4,3,-0.787942
0.4,3.25,-0.439441
0.4,3.5,-0.161574
0.4,3.75,-0.181117
0.4,4,-0.420598
0.4,4.25,-0.572836
0.4,4.5,-0.388274
0.4,4.75,0.0894055
0.4,5,0.556433
0.45,0,0.7975
0.45,0.25,0.918987
0.45,0.5,0.921641
0.45,0.75,0.546197
0.45,1,0.051258
0.45,1.25,-0.197894
0.45,1.5,-0.0767294
0.45,1.75,0.188921
0.45,2,0.23743
0.45,2.25,-0.0889034
0.45,2.5,-0.591884
0.45,2.75,-0.893379
0.45,3,-0.777812
0.45,3.25,-0.386644
0.45,3.5,-0.0862686
0.45,3.75,-0.130911
0.45,4,-0.430492
0.45,4.25,-0.636799
0.45,4.5,-0.468536
0.45,4.75,0.0238608
0.45,5,0.497475
0.5,0,0.75
0.5,0.25,0.910577
0.5,0.5,0.92264
0.5,0.75,0.518062
0.5,1,-0.0120205
0.5,1.25,-0.262076
0.5,1.5,-0.0973828
0.5,1.75,0.226364
0.5,2,0.304399
0.5,2.25,-0.0384154
0.5,2.5,-0.580256
0.5,2.75,-0.900627
0.5,3,-0.762318
0.5,3.25,-0.326176
0.5,3.5,-0.00144066
0.5,3.75,-0.0693754
0.5,4,-0.426269
0.5,4.25,-0.682011
0.5,4.5,-0.523459
0.5,4.75,-0.00828164
0.5,5,0.481187
0.55,0,0.6975
0.55,0.25,0.902747
0.55,0.5,0.924075
0.55,0.75,0.489613
0.55,1,-0.0755503
0.55,1.25,-0.325327
0.55,1.5,-0.115448
0.55,1.75,0.267588
0.55,2,0.375556
0.55,2.25,0.0165205
0.55,2.5,-0.562994
0.55,2.75,-0.899523
0.55,3,-0.73455
0.55,3.25,-0.249125
0.55,3.5,0.104271
0.55,3.75,0.0179408
0.55,4,-0.389439
0.55,4.25,-0.684671
0.55,4.5,-0.522351
0.55,4.75,0.0324791
0.55,5,0.558257
0.6,0,0.64
0.6,0.25,0.895168
0.6,0.5,0.925405
0.6,0.75,0.460054
0.6,1,-0.140347
0.6,1.25,-0.388838
0.6,1.5,-0.132343
0.6,1.75,0.310777
0.6,2,0.448455
0.6,2.25,0.0726259
0.6,2.5,-0.544348
